ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
TGFB1,TGFBR2,Endothelial Cells,Macrophages,recompute,recompute,recompute,0.8649048900453102,0.8911579433306727,0.8875000050982297,0.5918084951805068,0.04575875759819427,0.005885083012454674,0.007156673114119922,0.716560736789048,0.0015473887814313346,2585,1.0,0.21856638929633873
JAG1,NOTCH1,11q13 Invasive Tumor Cells,T Lymphocytes,recompute,recompute,recompute,0.7941469661104033,0.8647171432637394,0.7917001487310438,1.0,0.08474527904749042,0.00231967966004754,0.026602176541717065,0.4639782523352738,0.0036275695284159614,827,1.0,0.2178446296867439
TGFB1,TGFBR2,"CAFs, Invasive Associated",T Lymphocytes,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.9188457246466148,0.10396504391838439,0.00324048816461465,0.01097826086956521,0.976700484849431,0.0004347826086956522,2300,1.0,0.2161180845794264
CXCL12,CXCR4,"CAFs, DCIS Associated",Myoepithelial Cells,recompute,recompute,recompute,0.8924110508951895,0.46000374398572297,0.8293805866303694,1.0,0.021502591154489905,0.0136089010247132,0.009022073333027418,1.0,0.0004038364462392731,9905,1.0,0.2153107737193704
CXCL12,CXCR4,"CAFs, Invasive Associated",Dendritic Cells,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,0.7917001487310438,0.05480638574296996,0.3180524283074206,0.012273082867074785,0.043103113218547325,0.5989873290168245,0.00983326207781103,2339,1.0,0.21322829196775783
TGFB1,TGFBR2,B Cells,Endothelial Cells,recompute,recompute,recompute,0.7806633527749638,0.9516417160285665,0.6198216015396206,0.05675679989781828,1.0,0.003556888358680533,0.01607024519549371,0.2562250275084852,0.004638833664678595,1509,1.0,0.21283787011823574
CXCL12,CXCR4,Dendritic Cells,T Lymphocytes,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,0.909150863993142,0.014925651776972337,1.0,0.012073045671166224,0.025103253443060983,0.2025506485690706,0.004391150143556831,5921,1.0,0.21204848214002112
JAG1,NOTCH1,11q13 Invasive Tumor Cells (Mitotic),Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7941469661104033,0.9232588887953476,0.7917001487310438,0.05263539325963273,0.46352883193182237,0.005522758820385575,0.04438970990695129,1.0,0.0038314176245210726,1305,1.0,0.20679948378200821
TGFB1,TGFBR2,Endothelial Cells,Dendritic Cells,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.5918084951805068,0.10646573797703236,0.0034362598936965826,0.013901979264844487,0.5952028354531472,0.000942507068803016,2122,1.0,0.20439061627170904
TGFB1,TGFBR2,Endothelial Cells,T Lymphocytes,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.5918084951805068,0.10396504391838439,0.00350260171803153,0.006420021762785632,0.5711686434633761,0.0002176278563656148,4595,1.0,0.20423240595869352
TGFB1,TGFBR2,Myoepithelial Cells,Endothelial Cells,recompute,recompute,recompute,0.4625524716153596,0.9516417160285665,0.7204611100467462,0.12701346030887714,1.0,0.0017445071732201283,0.009086188992731049,0.14487078425303918,0.0008900756564307966,2247,1.0,0.20313979630246115
CSF1,CSF1R,11q13 Invasive Tumor Cells,Macrophages,recompute,recompute,recompute,0.6329636802303048,0.9569566492419601,0.6198216015396206,0.3435917185259688,1.0,0.0005118440735234498,0.008234641006661733,0.04148473968941759,0.0007401924500370096,1351,1.0,0.20104245316831043
TGFB1,TGFBR2,Dendritic Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.8693461273411047,0.7613650405309432,0.06897244404348622,0.0029009617627358273,0.010776439089692107,0.7230245135462852,0.001606425702811245,1245,1.0,0.20048727756416754
CXCL12,CXCR4,"CAFs, DCIS Associated",Pericytes,recompute,recompute,recompute,0.8924110508951895,0.7757991160529997,0.7204611100467462,1.0,0.009156953124503932,0.013862618305316854,0.004032704212064922,1.0,0.0001921721862789059,15611,1.0,0.19964279343939625
CXCL12,CXCR4,Endothelial Cells,Dendritic Cells,recompute,recompute,recompute,0.7487535481622718,0.9008184599638702,0.6198216015396206,0.10272295574815776,0.3180524283074206,0.004593787151119368,0.021870448119270015,0.30392517674861547,0.003298774740810556,2122,1.0,0.19934109132599812
TGFB1,TGFBR2,Mast Cells,Endothelial Cells,recompute,recompute,recompute,0.830274180208954,0.9516417160285665,0.8567148457705164,0.03572830522875711,1.0,0.0025827172322825413,0.05404589371980676,0.8617112207448632,0.021739130434782608,276,1.0,0.1991913152258352
TGFB1,TGFBR2,Endothelial Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8649048900453102,0.7241065161359392,0.7204611100467462,0.5918084951805068,0.046291861436256077,0.005006302236059816,0.009036516160868495,0.6614482785764718,0.0011102886750555144,2702,1.0,0.1988829440608267
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.8824495942126559,0.9884381288839681,0.07630971198036683,0.0020976258727395886,0.003371868978805397,0.20151832979870216,0.00021408691928923143,4671,1.0,0.19677303763749793
CSF1,CSF1R,Myoepithelial Cells,Macrophages,recompute,recompute,recompute,0.7181940594497765,0.9569566492419601,0.7204611100467462,0.241712611075796,1.0,0.0004822322170402131,0.01670896785109983,0.08417697641232437,0.001692047377326565,591,1.0,0.19658552287149098
CSF1,CSF1R,"CAFs, DCIS Associated","CAFs, DCIS Associated",recompute,recompute,recompute,0.7181940594497765,0.46381415478966415,1.0,1.0,0.044315367430461515,0.003870552132297114,0.0012918229320298344,0.1777591178286692,8.427794867472926e-05,94924,1.0,0.1962542427999024
TGFB1,TGFBR2,Macrophages,Dendritic Cells,recompute,recompute,recompute,0.9033788194414196,0.628133940116149,0.6198216015396206,0.3718323084156244,0.10646573797703236,0.0038656575593236263,0.011065006915629325,0.47373998802787953,0.0023710729104919974,1687,1.0,0.19430996473173434
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,Dendritic Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.9884381288839681,0.10646573797703236,0.0015497106601694754,0.0035714285714285713,0.15290804077864142,0.00029761904761904765,3360,1.0,0.19422402642599285
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.9884381288839681,0.06897244404348622,0.0023796472817250334,0.0012828947368421057,0.08607336201840439,6.578947368421052e-05,30400,1.0,0.1940546616202169
TGFB1,TGFBR2,"CAFs, Invasive Associated",Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.9188457246466148,0.06897244404348622,0.002397868756573658,0.008519206939281281,0.5715798513597844,0.00046468401486988845,2152,1.0,0.19195159819601595
JAG1,NOTCH1,11q13 Invasive Tumor Cells (Mitotic),Endothelial Cells,recompute,recompute,recompute,0.7941469661104033,0.7728785963662539,0.6198216015396206,0.05263539325963273,0.7025747778867708,0.0032213825896764566,0.0739382239382239,1.0,0.016216216216216217,370,1.0,0.18882036944873498
JAG1,NOTCH1,Myoepithelial Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.027254376065765328,1.0,0.006243685739883246,0.01291181830926679,0.5456133508550528,0.0005888125613346418,5095,1.0,0.18807002369880135
TGFB1,TGFBR2,Macrophages,T Lymphocytes,recompute,recompute,recompute,0.9033788194414196,0.628133940116149,0.6198216015396206,0.3718323084156244,0.10396504391838439,0.003103927175785741,0.0064783743475018574,0.5763600848457316,0.0002796420581655481,3576,1.0,0.18659043986466672
TGFB1,TGFBR2,Dendritic Cells,Macrophages,recompute,recompute,recompute,0.7806633527749638,0.8911579433306727,0.6198216015396206,0.7613650405309432,0.04575875759819427,0.002762860212832741,0.010104102878138404,1.0,0.000612369871402327,1633,1.0,0.1860739128017392
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,T Lymphocytes,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.9884381288839681,0.10396504391838439,0.001177386687491495,0.004030632809351068,0.3585924096645305,0.0012091898428053204,827,1.0,0.18479665106241136
JAG1,NOTCH1,Pericytes,Pericytes,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,1.0,0.03425584686464733,0.17748963886584487,0.013131877386686114,0.0108084960602946,0.36861644086127565,0.000639488409272582,12510,1.0,0.184073008734471
JAG1,NOTCH1,Endothelial Cells,Pericytes,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.9465158905362521,0.029179138324176478,0.17748963886584487,0.016269040936672145,0.012158989617465735,0.41467410935405014,0.0010545742156604272,11379,1.0,0.18403774514764779
TGFB1,TGFBR2,"CAFs, DCIS Associated",T Lymphocytes,recompute,recompute,recompute,0.4625524716153596,0.628133940116149,0.6198216015396206,0.47844300379630145,0.10396504391838439,0.004273605532983588,0.003784614500746871,0.33670495370493525,8.617718028266115e-05,11604,1.0,0.183582878250174
JAG1,NOTCH1,Myoepithelial Cells,Endothelial Cells,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.7204611100467462,0.027254376065765328,0.7025747778867708,0.005641736028296241,0.03045330281645368,0.432905169364096,0.003115264797507788,2247,1.0,0.1832918334020507
DLL4,NOTCH3,Endothelial Cells,Dendritic Cells,recompute,recompute,recompute,0.9184503888425789,0.7746834992804791,0.6198216015396206,1.0,0.009044464882971325,0.008908067582361507,0.010053408733898844,1.0,0.003770028275212064,2122,1.0,0.18131581268316957
TGFB1,TGFBR2,"CAFs, Invasive Associated",Myoepithelial Cells,recompute,recompute,recompute,0.6618992459738668,0.7241065161359392,0.6198216015396206,0.9188457246466148,0.046291861436256077,0.0028056717771469232,0.014746634996041173,1.0,0.0005938242280285036,1684,1.0,0.18124852061735103
CXCL12,CXCR4,Pericytes,Dendritic Cells,recompute,recompute,recompute,0.7487535481622718,0.9008184599638702,0.6198216015396206,0.06372880775749876,0.3180524283074206,0.004109311144073063,0.023518913005930127,0.32683325706365124,0.004433185560481318,1579,1.0,0.18070684147360475
CSF1,CSF1R,B Cells,Macrophages,recompute,recompute,recompute,0.6329636802303048,0.9569566492419601,0.6198216015396206,0.034822583417649544,1.0,0.0025638170850485046,0.023826291079812205,0.1200328566127746,0.010328638497652582,1065,1.0,0.17956207062904558
JAG1,NOTCH1,11q13 Invasive Tumor Cells (G1/S),Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7941469661104033,0.9232588887953476,0.7917001487310438,0.032311095449028576,0.46352883193182237,0.0038339633341036147,0.029064869418702625,0.6622981779643072,0.003369839932603201,1187,1.0,0.17939505376401055
TGFB1,TGFBR2,Endothelial Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.5918084951805068,0.02792871411289051,0.005929854627808835,0.0016935976456216334,0.6265534336807914,0.0003331667499583542,6003,1.0,0.17909937467411782
DLL4,NOTCH3,Pericytes,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.9184503888425789,0.7746834992804791,0.6198216015396206,0.11694486957515715,0.2295016807597237,0.0027551349918988792,0.008183032732130929,0.4067837473005236,0.001002004008016032,1996,1.0,0.1787419049254648
TGFB1,TGFBR2,Macrophages,"CAFs, Invasive Associated",recompute,recompute,recompute,0.9033788194414196,0.628133940116149,0.6198216015396206,0.3718323084156244,0.07630971198036683,0.003207807243181488,0.013601674052191032,0.8128983227678593,0.0014771048744460858,1354,1.0,0.1781917470012889
DLL4,NOTCH3,Endothelial Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.9184503888425789,0.6580560501976399,0.6198216015396206,1.0,0.06060662711593698,0.0013793136196418886,0.04095004095004093,1.0,0.002457002457002457,407,1.0,0.17753961750926192
DLL4,NOTCH3,Pericytes,"CAFs, Invasive Associated",recompute,recompute,recompute,0.9184503888425789,0.6580560501976399,0.6198216015396206,0.11694486957515715,0.1973932010691654,0.0034709310972789384,0.02026171380329251,0.3626386000882915,0.001266357112705783,2369,1.0,0.176288641174509
TGFB1,TGFBR2,"CAFs, DCIS Associated",Dendritic Cells,recompute,recompute,recompute,0.4625524716153596,0.628133940116149,0.6198216015396206,0.47844300379630145,0.10646573797703236,0.003142173978827534,0.0067654050100566816,0.28965575104529623,0.0005485463521667581,3646,1.0,0.17510234236611147
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.24513582144484414,0.46013374214009517,1.0,0.13275554617509155,0.13474796491837557,0.01400199691069166,0.008773837943461602,0.5064451108552174,0.00038712174979030903,77495,1.0,0.17451898918844197
TGFB1,TGFBR2,Plasma Cells,Endothelial Cells,recompute,recompute,recompute,0.4625524716153596,0.9516417160285665,0.7204611100467462,0.06220829473112404,1.0,0.0014316329634139998,0.02565298507462687,0.40901285117069414,0.0037313432835820895,536,1.0,0.1745104167486211
JAG1,NOTCH1,Myoepithelial Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.9232588887953476,0.6198216015396206,0.027254376065765328,0.46352883193182237,0.006093324473047767,0.010140259740259743,0.2310650515339086,0.0007272727272727272,6875,1.0,0.17401718016837842
JAG1,NOTCH1,Basal-like Structured DCIS Cells,Endothelial Cells,recompute,recompute,recompute,0.9097736029185509,0.7728785963662539,0.6198216015396206,0.04309654638185767,0.7025747778867708,0.0020668180335307097,0.03799392097264443,0.5400978965270762,0.000591016548463357,1692,1.0,0.17349693296372484
CXCL12,CXCR4,T Lymphocytes,Dendritic Cells,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,0.909150863993142,0.025575340320379867,0.3180524283074206,0.00624067225973598,0.010401551952558232,0.14454635306972777,0.0017349063150589867,5764,1.0,0.171686217585125
TGFB1,TGFBR2,Dendritic Cells,Myoepithelial Cells,recompute,recompute,recompute,0.7806633527749638,0.7241065161359392,0.6198216015396206,0.7613650405309432,0.046291861436256077,0.0020333241951591796,0.008557601510859303,0.626393035472343,0.000708215297450425,1412,1.0,0.17112228433985835
TGFB1,TGFBR2,Plasma Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.4625524716153596,0.7241065161359392,0.8767341187813952,0.06220829473112404,0.41704959801464375,0.0032848160621438776,0.006938775510204083,0.31405313448809086,0.0012244897959183673,2450,1.0,0.17102646077759567
TGFB1,TGFBR2,Pericytes,"CAFs, Invasive Associated",recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.25809749975310686,0.07630971198036683,0.0034726579549548497,0.009110735894188829,0.5444992946566027,0.0008442380751371887,2369,1.0,0.16867564549235745
TGFB1,TGFBR2,Pericytes,T Lymphocytes,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.25809749975310686,0.10396504391838439,0.002384026339769971,0.004115226337448562,0.3661184232006998,0.00030111412225233364,3321,1.0,0.16680608958534082
CSF1,CSF1R,Endothelial Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.9530510539284376,0.46381415478966415,0.7204611100467462,0.3300653030175087,0.044315367430461515,0.00419621113768718,0.0019634916080906615,0.27018295423023997,7.172572084349448e-05,13942,1.0,0.16412720439978806
TGFB1,TGFBR2,T Lymphocytes,B Cells,recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.9318789094584047,1.0,0.009895229901992758,0.004152049227654988,0.003493013972055889,0.7361318729963231,0.0001996007984031936,5010,1.0,0.16302751327732667
CXCL12,CXCR4,CXCL14+ Fibroblasts,T Lymphocytes,recompute,recompute,recompute,0.7487535481622718,0.9008184599638702,0.6198216015396206,0.013109255449725675,1.0,0.003320697468486318,0.019428737132086458,0.156764672591468,0.004253056884635832,1881,1.0,0.16218423856123018
CXCL12,CXCR4,Macrophages,Dendritic Cells,recompute,recompute,recompute,0.7487535481622718,0.9008184599638702,0.6198216015396206,0.03388623051970213,0.3180524283074206,0.003881698160769171,0.019642183542598488,0.2729598439116138,0.004149377593360996,1687,1.0,0.16111327133154427
JAG1,NOTCH1,Myoepithelial Cells,Myoepithelial Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,1.0,0.027254376065765328,0.17955576343167495,0.011829428414875269,0.006433394877561043,0.22350678261851892,0.0006260900675282859,22361,1.0,0.16002201210872607
TGFB1,TGFBR2,Luminal-like Amorphous DCIS Cells,Endothelial Cells,recompute,recompute,recompute,0.4625524716153596,0.9516417160285665,0.24613745147074395,0.08160636573734653,1.0,0.0018815343327077373,0.008767072720561092,0.1397827737951726,0.0016611295681063123,1806,1.0,0.15977486521083184
TGFB1,TGFBR2,Myoepithelial Cells,Pericytes,recompute,recompute,recompute,0.4625524716153596,0.9643410356050758,0.7204611100467462,0.12701346030887714,0.2837148864776496,0.0014239914369092014,0.005523908165026759,0.2246471130145572,0.0005178663904712584,1931,1.0,0.15954165548327676
DLL4,NOTCH3,Endothelial Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.9184503888425789,0.6580560501976399,0.6198216015396206,1.0,0.0362497659817488,0.001207655648332943,0.027777777777777776,1.0,0.003205128205128205,312,1.0,0.15939433906431086
TGFB1,TGFBR2,Pericytes,Dendritic Cells,recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.25809749975310686,0.10646573797703236,0.0017470081028290534,0.009658011399620017,0.4135005282614308,0.0006333122229259025,1579,1.0,0.15901194316748377
DLL4,NOTCH3,Endothelial Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.9184503888425789,0.8818326005152037,0.9429656149619918,1.0,0.004265561924923322,0.004897891314495273,0.005196154845414394,1.0,0.000779423226812159,2566,1.0,0.15866732669523376
CSF1,CSF1R,Pericytes,"CAFs, DCIS Associated",recompute,recompute,recompute,0.9330656492219304,0.46381415478966415,0.7204611100467462,0.297542793801235,0.044315367430461515,0.0036643209898280884,0.0016086152423518533,0.22135078989262943,7.70594128072744e-05,12977,1.0,0.1571547674350533
DLL4,NOTCH3,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,1.0,0.06734007498340545,1.0,0.000534653430692582,0.0011139536859594778,0.060560518372370586,4.720142737116371e-06,423716,1.0,0.157087438578606
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,Endothelial Cells,recompute,recompute,recompute,0.24513582144484414,0.7728785963662539,0.24613745147074395,0.13275554617509155,0.7025747778867708,0.003212999205416758,0.02867426040183515,0.4076154113878204,0.0016611295681063123,1806,1.0,0.15520016293101163
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.24513582144484414,0.9232588887953476,0.24613745147074395,0.13275554617509155,0.46352883193182237,0.004004789535365103,0.04173265758631617,0.9509577587587617,0.004434589800443459,902,1.0,0.1547401610233418
TGFB1,TGFBR2,"CAFs, DCIS Associated","CAFs, Invasive Associated",recompute,recompute,recompute,0.4625524716153596,0.628133940116149,0.6198216015396206,0.47844300379630145,0.07630971198036683,0.002052751680989981,0.009015740187288304,0.538821916231471,0.0005977286312014345,1673,1.0,0.1543019577668484
JAG1,NOTCH1,Basal-like Structured DCIS Cells,Myoepithelial Cells,recompute,recompute,recompute,0.9097736029185509,0.46013374214009517,0.6198216015396206,0.04309654638185767,0.17955576343167495,0.006668883110793045,0.0071183495232154,0.24730324032139997,0.0009357454772301934,6412,1.0,0.15409787164063382
CSF1,CSF1R,"CAFs, DCIS Associated",Pericytes,recompute,recompute,recompute,0.7181940594497765,0.8901135829200775,0.7204611100467462,1.0,0.007996593535171381,0.003527881887873909,0.0008727820126833643,0.19429373504746755,6.405739542630197e-05,15611,1.0,0.1533274003171058
DLL4,NOTCH3,Pericytes,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.9184503888425789,0.4638256179742202,0.24613745147074395,0.11694486957515715,0.5131068416842878,0.002060977871633681,0.010476689366160296,0.23800117096576112,0.0010476689366160294,1909,1.0,0.15327645159034098
CXCL12,CXCR4,Dendritic Cells,Dendritic Cells,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,1.0,0.014925651776972337,0.3180524283074206,0.004357947515012346,0.012148410054169244,0.1688217659186803,0.0014958863126402393,4011,1.0,0.15019538704167362
TGFB1,TGFBR2,Myeloid Cells,Endothelial Cells,recompute,recompute,recompute,0.744134323411945,0.9516417160285665,0.7827641335561659,0.013941536844336442,1.0,0.0014701591171282719,0.021014492753623184,0.33505642996560037,0.006521739130434782,460,1.0,0.14993591261740774
